GEOID,TotalPopulation,WhiteP,BlackP,AsianP,HispP,18to24P,Ovr65P,MHSdP,MedInc,HighRiskJobP,Unemployment,PovP,NoIntP
17031490800,3705.0,1.3765182186234817,97.24696356275304,0.18893387314439947,0.9446693657219973,11.093117408906883,12.010796221322536,46.08567208271787,26641.0,30.0796812749004,18.49680170575693,0.9803921568627451,15.301391035548686
17031490901,3084.0,0.0,100.0,0.0,0.0,9.04669260700389,15.66147859922179,44.904924427108725,18679.0,24.75770925110132,19.10192444761226,33.236574746008706,22.80701754385965
17031490902,4697.0,0.0,99.19097296146477,0.0,4.279327230146902,7.919948903555461,19.79987225888865,24.229607250755286,38125.0,21.527093596059114,5.594082293111419,12.589928057553957,13.246899661781285
17031491000,3417.0,0.8194322505121452,97.1319871232075,0.0,2.60462393912789,6.613988879133743,14.574187884108868,45.03473641193298,15171.0,24.447031431897557,34.735315445975345,40.140845070422536,40.188517566409594
17031491100,4205.0,1.9500594530321047,93.43638525564803,0.0,1.9024970273483948,7.13436385255648,22.35434007134364,38.958990536277604,35507.0,24.523339907955293,10.544611819235225,9.978991596638656,19.15204678362573
17031491200,1932.0,8.436853002070393,89.54451345755693,0.0,6.573498964803313,8.592132505175984,30.020703933747413,52.21707478491066,23801.0,30.95599393019727,15.374841168996188,12.896405919661733,14.947683109118087
17031491300,2131.0,0.4692632566870014,98.6860628812764,0.4223369310183013,0.8446738620366026,7.789770061004224,14.828718911309245,56.61538461538461,26586.0,25.908372827804108,22.057142857142857,29.614604462474645,19.269102990033222
17031491400,2541.0,0.6296733569460842,92.01101928374656,0.0,0.7870916961826053,7.044470680834317,13.2624950806769,41.801902630106326,29260.0,14.218566392479437,32.1371610845295,6.572769953051643,36.49564375605034
17031500100,3231.0,2.0736614051377282,97.92633859486227,0.0,1.8260600433302383,8.573197152584338,20.76756422160322,25.73166096541239,38356.0,21.461187214611872,11.959163830821584,10.817941952506596,8.18008877615726
17031500200,1831.0,2.1299836155106497,85.36318951392681,0.0,5.461496450027307,2.894593118514473,9.284543965046423,55.388471177944865,34721.0,34.602076124567475,13.49527665317139,10.42128603104213,16.342412451361866
17031500300,1794.0,56.74470457079153,31.77257525083612,0.2787068004459309,22.296544035674472,5.68561872909699,19.119286510590857,35.04775900073476,38111.0,27.915632754342433,15.751295336787564,22.01834862385321,9.673913043478262
17031510100,3639.0,53.06402857928002,12.06375377851058,0.0,77.87853805990657,8.573784006595218,13.93239901071723,45.46979865771812,27408.0,17.677419354838708,6.929510155316607,29.51885565669701,5.651105651105651
17031510200,3714.0,17.097469036079698,72.34787291330102,0.026925148088314487,21.567043618739902,4.792676359719978,20.59773828756058,48.71702204553668,27767.0,27.098976109215016,4.307116104868914,17.22017220172202,11.35091926458833
17031510300,4640.0,0.7327586206896551,99.26724137931035,0.0,0.0,13.189655172413794,21.982758620689655,54.110236220472444,21157.0,26.283618581907092,29.399412011759765,27.867203219315897,15.19916142557652
17031520100,2062.0,42.91949563530553,0.9214354995150339,0.1454898157129001,93.69544131910766,7.419980601357905,10.717749757516973,76.83333333333333,29020.0,42.13564213564214,10.434782608695652,11.161731207289295,10.462776659959758
17031520200,3652.0,34.50164293537787,1.1500547645125958,0.4928806133625411,87.84227820372399,14.403066812705367,8.132530120481928,64.53689945517583,28083.0,28.905712319339298,12.848837209302326,24.45414847161572,5.175292153589315
17031520300,5925.0,45.41772151898734,2.0928270042194095,1.0632911392405062,88.33755274261604,17.468354430379748,11.324894514767932,67.25565985643291,28887.0,32.861806311207836,8.075148319050758,10.483870967741936,9.994977398292315
